Geneid,targetID,
miR167f-Probable-5p-mature,MsG0180004166.01.T01,cds
miR167f-Probable-5p-mature,MsG0180004471.01.T01,cds
miR167f-Probable-5p-mature,MsG0180004989.01.T01,cds
miR167f-Probable-5p-mature,MsG0180006042.01.T01,cds
miR167f-Probable-5p-mature,MsG0280007925.01.T01,cds
miR167f-Probable-5p-mature,MsG0280007927.01.T01,cds
miR167f-Probable-5p-mature,MsG0280011028.01.T01,cds
miR167f-Probable-5p-mature,MsG0280011028.01.T02,cds
miR167f-Probable-5p-mature,MsG0380012766.01.T01,cds
miR167f-Probable-5p-mature,MsG0380017671.01.T01,cds
miR167f-Probable-5p-mature,MsG0480021764.01.T01,cds
miR167f-Probable-5p-mature,MsG0480022587.01.T01,cds
miR167f-Probable-5p-mature,MsG0580027326.01.T01,cds
miR167f-Probable-5p-mature,MsG0580028774.01.T01,cds
miR167f-Probable-5p-mature,MsG0580029060.01.T01,cds
miR167f-Probable-5p-mature,MsG0680032673.01.T09,cds
miR167f-Probable-5p-mature,MsG0680032742.01.T01,cds
miR167f-Probable-5p-mature,MsG0680032742.01.T02,cds
miR167f-Probable-5p-mature,MsG0680034970.01.T01,cds
miR167f-Probable-5p-mature,MsG0680035893.01.T01,cds
miR167f-Probable-5p-mature,MsG0780036612.01.T01,cds
miR167f-Probable-5p-mature,MsG0780041493.01.T01,cds
miR167f-Probable-5p-mature,MsG0880042370.01.T01,cds
miR167f-Probable-5p-mature,MsG0880045629.01.T01,cds
miR167g-Probable-3p-star,MsG0280008723.01.T01,cds
miR167g-Probable-3p-star,MsG0280011162.01.T01,cds
miR167g-Probable-3p-star,MsG0380011534.01.T01,cds
miR167g-Probable-3p-star,MsG0380012109.01.T01,cds
miR167g-Probable-3p-star,MsG0380013625.01.T01,cds
miR167g-Probable-3p-star,MsG0380014190.01.T01,cds
miR167g-Probable-3p-star,MsG0380016254.01.T01,cds
miR167g-Probable-3p-star,MsG0480018321.01.T01,cds
miR167g-Probable-3p-star,MsG0480022248.01.T01,cds
miR167g-Probable-3p-star,MsG0480024027.01.T01,cds
miR167g-Probable-3p-star,MsG0580027005.01.T01,cds
miR167g-Probable-3p-star,MsG0580027329.01.T01,cds
miR167g-Probable-3p-star,MsG0780036525.01.T01,cds
miR167g-Probable-5p-mature,MsG0080047790.01.T01,cds
miR167g-Probable-5p-mature,MsG0080047819.01.T01,cds
miR167g-Probable-5p-mature,MsG0080048949.01.T01,cds
miR167g-Probable-5p-mature,MsG0180001618.01.T01,cds
miR167g-Probable-5p-mature,MsG0180004347.01.T01,cds
miR167g-Probable-5p-mature,MsG0180004999.01.T01,cds
miR167g-Probable-5p-mature,MsG0180005998.01.T01,cds
miR167g-Probable-5p-mature,MsG0180006151.01.T01,cds
miR167g-Probable-5p-mature,MsG0280006617.01.T01,cds
miR167g-Probable-5p-mature,MsG0280010821.01.T01,cds
miR167g-Probable-5p-mature,MsG0380013013.01.T01,cds
miR167g-Probable-5p-mature,MsG0380013481.01.T01,cds
miR167g-Probable-5p-mature,MsG0380015566.01.T01,cds
miR167g-Probable-5p-mature,MsG0380015566.01.T02,cds
miR167g-Probable-5p-mature,MsG0380015721.01.T01,cds
miR167g-Probable-5p-mature,MsG0380015993.01.T01,cds
miR167g-Probable-5p-mature,MsG0380016270.01.T01,cds
miR167g-Probable-5p-mature,MsG0380016630.01.T01,cds
miR167g-Probable-5p-mature,MsG0380017003.01.T01,cds
miR167g-Probable-5p-mature,MsG0380017003.01.T02,cds
miR167g-Probable-5p-mature,MsG0380017259.01.T01,cds
miR167g-Probable-5p-mature,MsG0380017327.01.T01,cds
miR167g-Probable-5p-mature,MsG0380017327.01.T02,cds
miR167g-Probable-5p-mature,MsG0480022047.01.T01,cds
miR167g-Probable-5p-mature,MsG0480022403.01.T01,cds
miR167g-Probable-5p-mature,MsG0480023930.01.T01,cds
miR167g-Probable-5p-mature,MsG0580025176.01.T01,cds
miR167g-Probable-5p-mature,MsG0580025176.01.T02,cds
miR167g-Probable-5p-mature,MsG0580025597.01.T01,cds
miR167g-Probable-5p-mature,MsG0580027359.01.T01,cds
miR167g-Probable-5p-mature,MsG0580029135.01.T01,cds
miR167g-Probable-5p-mature,MsG0580029135.01.T02,cds
miR167g-Probable-5p-mature,MsG0580029928.01.T01,cds
miR167g-Probable-5p-mature,MsG0680030777.01.T01,cds
miR167g-Probable-5p-mature,MsG0680031130.01.T01,cds
miR167g-Probable-5p-mature,MsG0680031882.01.T01,cds
miR167g-Probable-5p-mature,MsG0680033013.01.T01,cds
miR167g-Probable-5p-mature,MsG0680034695.01.T01,cds
miR167g-Probable-5p-mature,MsG0680034988.01.T01,cds
miR167g-Probable-5p-mature,MsG0780036545.01.T01,cds
miR167g-Probable-5p-mature,MsG0780038797.01.T01,cds
miR167g-Probable-5p-mature,MsG0780039413.01.T01,cds
miR167g-Probable-5p-mature,MsG0780039654.01.T01,cds
miR167g-Probable-5p-mature,MsG0780040599.01.T01,cds
miR167g-Probable-5p-mature,MsG0780040670.01.T01,cds
miR167g-Probable-5p-mature,MsG0780040814.01.T01,cds
miR167g-Probable-5p-mature,MsG0880042027.01.T01,cds
miR167g-Probable-5p-mature,MsG0880044345.01.T01,cds
miR167g-Probable-5p-mature,MsG0880046095.01.T01,cds
miR167g-Probable-5p-mature,MsG0880046597.01.T01,cds
miR167g-Probable-5p-mature,MsG0880046849.01.T01,cds
miR167g-Probable-5p-mature,MsG0880047003.01.T01,cds
miR167g-Probable-5p-mature,MsG0880047077.01.T01,cds
miR167h-Probable-3p-star,MsG0080048945.01.T01,cds
miR167h-Probable-3p-star,MsG0180001198.01.T01,cds
miR167h-Probable-3p-star,MsG0180001226.01.T01,cds
miR167h-Probable-3p-star,MsG0180002457.01.T01,cds
miR167h-Probable-3p-star,MsG0180003238.01.T01,cds
miR167h-Probable-3p-star,MsG0180003879.01.T01,cds
miR167h-Probable-3p-star,MsG0180004774.01.T01,cds
miR167h-Probable-3p-star,MsG0180004852.01.T01,cds
miR167h-Probable-3p-star,MsG0280007423.01.T01,cds
miR167h-Probable-3p-star,MsG0280007595.01.T01,cds
miR167h-Probable-3p-star,MsG0280008447.01.T01,cds
miR167h-Probable-3p-star,MsG0280009944.01.T01,cds
miR167h-Probable-3p-star,MsG0280009996.01.T01,cds
miR167h-Probable-3p-star,MsG0280011436.01.T01,cds
miR167h-Probable-3p-star,MsG0380012822.01.T01,cds
miR167h-Probable-3p-star,MsG0380013267.01.T01,cds
miR167h-Probable-3p-star,MsG0380015036.01.T01,cds
miR167h-Probable-3p-star,MsG0380015887.01.T01,cds
miR167h-Probable-3p-star,MsG0380016425.01.T01,cds
miR167h-Probable-3p-star,MsG0380016865.01.T01,cds
miR167h-Probable-3p-star,MsG0380017423.01.T01,cds
miR167h-Probable-3p-star,MsG0380017473.01.T01,cds
miR167h-Probable-3p-star,MsG0380017508.01.T01,cds
miR167h-Probable-3p-star,MsG0480021117.01.T01,cds
miR167h-Probable-3p-star,MsG0480021812.01.T01,cds
miR167h-Probable-3p-star,MsG0580025633.01.T01,cds
miR167h-Probable-3p-star,MsG0580027874.01.T01,cds
miR167h-Probable-3p-star,MsG0580028662.01.T01,cds
miR167h-Probable-3p-star,MsG0680030357.01.T01,cds
miR167h-Probable-3p-star,MsG0680031795.01.T01,cds
miR167h-Probable-3p-star,MsG0680035569.01.T01,cds
miR167h-Probable-3p-star,MsG0780036250.01.T01,cds
miR167h-Probable-3p-star,MsG0780038295.01.T01,cds
miR167h-Probable-3p-star,MsG0780038806.01.T01,cds
miR167h-Probable-3p-star,MsG0780039188.01.T01,cds
miR167h-Probable-3p-star,MsG0880042437.01.T01,cds
miR167h-Probable-3p-star,MsG0880045790.01.T01,cds
miR167h-Probable-3p-star,MsG0880046282.01.T01,cds
miR167h-Probable-5p-mature,MsG0280007070.01.T01,cds
miR167h-Probable-5p-mature,MsG0280007433.01.T01,cds
miR167h-Probable-5p-mature,MsG0280010247.01.T01,cds
miR167h-Probable-5p-mature,MsG0480019419.01.T01,cds
miR167h-Probable-5p-mature,MsG0580024747.01.T01,cds
miR167h-Probable-5p-mature,MsG0580026988.01.T01,cds
miR167h-Probable-5p-mature,MsG0580026990.01.T01,cds
miR167h-Probable-5p-mature,MsG0680033959.01.T01,cds
miR167h-Probable-5p-mature,MsG0680034625.01.T01,cds
miR167h-Probable-5p-mature,MsG0780040203.01.T01,cds
miR167h-Probable-5p-mature,MsG0780040228.01.T01,cds
miR167h-Probable-5p-mature,MsG0880041873.01.T01,cds
miR167h-Probable-5p-mature,MsG0880042893.01.T01,cds
miR167h-Probable-5p-mature,MsG0880042893.01.T02,cds
miR167h-Probable-5p-mature,MsG0880045572.01.T01,cds
miR167h-Probable-5p-mature,MsG0880045573.01.T01,cds
miR167h-Probable-5p-mature,MsG0880045790.01.T01,cds
miR167h-Probable-5p-mature,MsG0880046093.01.T01,cds
miR167h-Probable-5p-mature,MsG0880046767.01.T01,cds
miR167h-Probable-5p-mature,MsG0880046861.01.T01,cds
miR167i-Known-3p-star,MsG0080047900.01.T01,cds
miR167i-Known-3p-star,MsG0180000304.01.T01,cds
miR167i-Known-3p-star,MsG0180000305.01.T01,cds
miR167i-Known-3p-star,MsG0180000306.01.T01,cds
miR167i-Known-3p-star,MsG0180000738.01.T01,cds
miR167i-Known-3p-star,MsG0180004156.01.T01,cds
miR167i-Known-3p-star,MsG0180005829.01.T01,cds
miR167i-Known-3p-star,MsG0180005971.01.T01,cds
miR167i-Known-3p-star,MsG0280006712.01.T01,cds
miR167i-Known-3p-star,MsG0280008167.01.T01,cds
miR167i-Known-3p-star,MsG0280010463.01.T01,cds
miR167i-Known-3p-star,MsG0280011136.01.T01,cds
miR167i-Known-3p-star,MsG0380014792.01.T01,cds
miR167i-Known-3p-star,MsG0380014792.01.T02,cds
miR167i-Known-3p-star,MsG0380015529.01.T01,cds
miR167i-Known-3p-star,MsG0380017495.01.T02,cds
miR167i-Known-3p-star,MsG0480019360.01.T03,cds
miR167i-Known-3p-star,MsG0480022247.01.T01,cds
miR167i-Known-3p-star,MsG0580025400.01.T01,cds
miR167i-Known-3p-star,MsG0580027748.01.T01,cds
miR167i-Known-3p-star,MsG0680031908.01.T01,cds
miR167i-Known-3p-star,MsG0780036662.01.T01,cds
miR167i-Known-3p-star,MsG0780037248.01.T01,cds
miR167i-Known-3p-star,MsG0780039900.01.T01,cds
miR167i-Known-3p-star,MsG0780041000.01.T01,cds
miR167i-Known-3p-star,MsG0880043594.01.T01,cds
miR167i-Known-3p-star,MsG0880044984.01.T01,cds
miR167i-Known-3p-star,MsG0880045036.01.T01,cds
miR167i-Known-3p-star,MsG0880045309.01.T01,cds
miR167i-Known-5p-mature,MsG0180004166.01.T01,cds
miR167i-Known-5p-mature,MsG0180004989.01.T01,cds
miR167i-Known-5p-mature,MsG0180006042.01.T01,cds
miR167i-Known-5p-mature,MsG0280007925.01.T01,cds
miR167i-Known-5p-mature,MsG0280007927.01.T01,cds
miR167i-Known-5p-mature,MsG0280011028.01.T01,cds
miR167i-Known-5p-mature,MsG0280011028.01.T02,cds
miR167i-Known-5p-mature,MsG0380012766.01.T01,cds
miR167i-Known-5p-mature,MsG0380015668.01.T01,cds
miR167i-Known-5p-mature,MsG0380017671.01.T01,cds
miR167i-Known-5p-mature,MsG0480021764.01.T01,cds
miR167i-Known-5p-mature,MsG0580027326.01.T01,cds
miR167i-Known-5p-mature,MsG0580028774.01.T01,cds
miR167i-Known-5p-mature,MsG0580029060.01.T01,cds
miR167i-Known-5p-mature,MsG0680032673.01.T09,cds
miR167i-Known-5p-mature,MsG0680032726.01.T01,cds
miR167i-Known-5p-mature,MsG0680032742.01.T01,cds
miR167i-Known-5p-mature,MsG0680032742.01.T02,cds
miR167i-Known-5p-mature,MsG0680034970.01.T01,cds
miR167i-Known-5p-mature,MsG0680035893.01.T01,cds
miR167i-Known-5p-mature,MsG0780036612.01.T01,cds
miR167i-Known-5p-mature,MsG0780041493.01.T01,cds
miR167i-Known-5p-mature,MsG0880042370.01.T01,cds
miR167i-Known-5p-mature,MsG0880045629.01.T01,cds
miR167i-Known-5p-mature,MsG0880046843.01.T01,cds
miR168a-Known-3p-star,MsG0080048634.01.T01,cds
miR168a-Known-3p-star,MsG0180001767.01.T01,cds
miR168a-Known-3p-star,MsG0180002064.01.T01,cds
miR168a-Known-3p-star,MsG0180003001.01.T01,cds
miR168a-Known-3p-star,MsG0280007740.01.T01,cds
miR168a-Known-3p-star,MsG0380015887.01.T01,cds
miR168a-Known-3p-star,MsG0680035225.01.T01,cds
miR168a-Known-3p-star,MsG0780039675.01.T01,cds
miR168a-Known-3p-star,MsG0880043947.01.T01,cds
miR168a-Known-5p-mature,MsG0280007409.01.T01,cds
miR168a-Known-5p-mature,MsG0280008134.01.T01,cds
miR168a-Known-5p-mature,MsG0480019278.01.T01,cds
miR168a-Known-5p-mature,MsG0580026310.01.T01,cds
miR168a-Known-5p-mature,MsG0680035360.01.T01,cds
miR168a-Known-5p-mature,MsG0880045943.01.T01,cds
miR168a-Known-5p-mature,MsG0880045943.01.T02,cds
miR168a-Known-5p-mature,MsG0880045958.01.T01,cds
miR168a-Known-5p-mature,MsG0880045958.01.T02,cds
miR168b-Probable-3p-star,MsG0180003001.01.T01,cds
miR168b-Probable-3p-star,MsG0180003007.01.T01,cds
miR168b-Probable-3p-star,MsG0180003263.01.T01,cds
miR168b-Probable-3p-star,MsG0280006772.01.T01,cds
miR168b-Probable-3p-star,MsG0280007279.01.T01,cds
miR168b-Probable-3p-star,MsG0280007461.01.T01,cds
miR168b-Probable-3p-star,MsG0280008253.01.T01,cds
miR168b-Probable-3p-star,MsG0380012586.01.T01,cds
miR168b-Probable-3p-star,MsG0380015308.01.T01,cds
miR168b-Probable-3p-star,MsG0380015654.01.T01,cds
miR168b-Probable-3p-star,MsG0380015696.01.T01,cds
miR168b-Probable-3p-star,MsG0380015697.01.T01,cds
miR168b-Probable-3p-star,MsG0380015697.01.T02,cds
miR168b-Probable-3p-star,MsG0380015735.01.T01,cds
miR168b-Probable-3p-star,MsG0480022709.01.T01,cds
miR168b-Probable-3p-star,MsG0480023140.01.T01,cds
miR168b-Probable-3p-star,MsG0580025534.01.T01,cds
miR168b-Probable-3p-star,MsG0580025556.01.T01,cds
miR168b-Probable-3p-star,MsG0580025930.01.T01,cds
miR168b-Probable-3p-star,MsG0580026656.01.T01,cds
miR168b-Probable-3p-star,MsG0580027972.01.T01,cds
miR168b-Probable-3p-star,MsG0580028256.01.T01,cds
miR168b-Probable-3p-star,MsG0580028274.01.T01,cds
miR168b-Probable-3p-star,MsG0680031505.01.T01,cds
miR168b-Probable-3p-star,MsG0680031964.01.T01,cds
miR168b-Probable-3p-star,MsG0680033066.01.T01,cds
miR168b-Probable-3p-star,MsG0680034353.01.T01,cds
miR168b-Probable-3p-star,MsG0680035262.01.T01,cds
miR168b-Probable-3p-star,MsG0780036718.01.T01,cds
miR168b-Probable-3p-star,MsG0780036884.01.T01,cds
miR168b-Probable-3p-star,MsG0780038126.01.T01,cds
miR168b-Probable-3p-star,MsG0780038128.01.T01,cds
miR168b-Probable-3p-star,MsG0780039675.01.T01,cds
miR168b-Probable-3p-star,MsG0780040456.01.T01,cds
miR168b-Probable-3p-star,MsG0780040456.01.T02,cds
miR168b-Probable-3p-star,MsG0880042240.01.T01,cds
miR168b-Probable-5p-mature,MsG0280007409.01.T01,cds
miR168b-Probable-5p-mature,MsG0280008134.01.T01,cds
miR168b-Probable-5p-mature,MsG0480019278.01.T01,cds
miR168b-Probable-5p-mature,MsG0580024773.01.T01,cds
miR168b-Probable-5p-mature,MsG0580026310.01.T01,cds
miR168b-Probable-5p-mature,MsG0680035360.01.T01,cds
miR168b-Probable-5p-mature,MsG0880045943.01.T01,cds
miR168b-Probable-5p-mature,MsG0880045943.01.T02,cds
miR168b-Probable-5p-mature,MsG0880045958.01.T01,cds
miR168b-Probable-5p-mature,MsG0880045958.01.T02,cds
miR168c-Probable-3p-star,MsG0180001505.01.T01,cds
miR168c-Probable-3p-star,MsG0180002843.01.T01,cds
miR168c-Probable-3p-star,MsG0180003001.01.T01,cds
miR168c-Probable-3p-star,MsG0280006832.01.T01,cds
miR168c-Probable-3p-star,MsG0280006881.01.T01,cds
miR168c-Probable-3p-star,MsG0280006893.01.T01,cds
miR168c-Probable-3p-star,MsG0280009494.01.T01,cds
miR168c-Probable-3p-star,MsG0280010726.01.T01,cds
miR168c-Probable-3p-star,MsG0280011395.01.T01,cds
miR168c-Probable-3p-star,MsG0380013577.01.T02,cds
miR168c-Probable-3p-star,MsG0380015696.01.T01,cds
miR168c-Probable-3p-star,MsG0380015697.01.T01,cds
miR168c-Probable-3p-star,MsG0380015697.01.T02,cds
miR168c-Probable-3p-star,MsG0380017746.01.T01,cds
miR168c-Probable-3p-star,MsG0480018793.01.T01,cds
miR168c-Probable-3p-star,MsG0580024314.01.T01,cds
miR168c-Probable-3p-star,MsG0580025452.01.T01,cds
miR168c-Probable-3p-star,MsG0580025534.01.T01,cds
miR168c-Probable-3p-star,MsG0580025556.01.T01,cds
miR168c-Probable-3p-star,MsG0580028256.01.T01,cds
miR168c-Probable-3p-star,MsG0680032082.01.T01,cds
miR168c-Probable-3p-star,MsG0680032565.01.T01,cds
miR168c-Probable-3p-star,MsG0680035262.01.T01,cds
miR168c-Probable-3p-star,MsG0780036511.01.T01,cds
miR168c-Probable-3p-star,MsG0780036671.01.T01,cds
miR168c-Probable-3p-star,MsG0780037138.01.T01,cds
miR168c-Probable-3p-star,MsG0780040645.01.T01,cds
miR168c-Probable-3p-star,MsG0880043111.01.T01,cds
miR168c-Probable-3p-star,MsG0880044324.01.T01,cds
miR168c-Probable-5p-mature,MsG0280007409.01.T01,cds
miR168c-Probable-5p-mature,MsG0280008134.01.T01,cds
miR168c-Probable-5p-mature,MsG0480019278.01.T01,cds
miR168c-Probable-5p-mature,MsG0580026310.01.T01,cds
miR168c-Probable-5p-mature,MsG0680035360.01.T01,cds
miR168c-Probable-5p-mature,MsG0880045943.01.T01,cds
miR168c-Probable-5p-mature,MsG0880045943.01.T02,cds
miR168c-Probable-5p-mature,MsG0880045958.01.T01,cds
miR168c-Probable-5p-mature,MsG0880045958.01.T02,cds
miR168d-Probable-3p-star,MsG0180001505.01.T01,cds
miR168d-Probable-3p-star,MsG0180002843.01.T01,cds
miR168d-Probable-3p-star,MsG0180003001.01.T01,cds
miR168d-Probable-3p-star,MsG0280006832.01.T01,cds
miR168d-Probable-3p-star,MsG0280006881.01.T01,cds
miR168d-Probable-3p-star,MsG0280006893.01.T01,cds
miR168d-Probable-3p-star,MsG0280009494.01.T01,cds
miR168d-Probable-3p-star,MsG0280010726.01.T01,cds
miR168d-Probable-3p-star,MsG0280011395.01.T01,cds
miR168d-Probable-3p-star,MsG0380013577.01.T02,cds
miR168d-Probable-3p-star,MsG0380015696.01.T01,cds
miR168d-Probable-3p-star,MsG0380015697.01.T01,cds
miR168d-Probable-3p-star,MsG0380015697.01.T02,cds
miR168d-Probable-3p-star,MsG0380017746.01.T01,cds
miR168d-Probable-3p-star,MsG0480018793.01.T01,cds
miR168d-Probable-3p-star,MsG0580024314.01.T01,cds
miR168d-Probable-3p-star,MsG0580025452.01.T01,cds
miR168d-Probable-3p-star,MsG0580025534.01.T01,cds
miR168d-Probable-3p-star,MsG0580025556.01.T01,cds
miR168d-Probable-3p-star,MsG0580028256.01.T01,cds
miR168d-Probable-3p-star,MsG0680032082.01.T01,cds
miR168d-Probable-3p-star,MsG0680032565.01.T01,cds
miR168d-Probable-3p-star,MsG0680035262.01.T01,cds
miR168d-Probable-3p-star,MsG0780036511.01.T01,cds
miR168d-Probable-3p-star,MsG0780036671.01.T01,cds
miR168d-Probable-3p-star,MsG0780037138.01.T01,cds
miR168d-Probable-3p-star,MsG0780040645.01.T01,cds
miR168d-Probable-3p-star,MsG0880043111.01.T01,cds
miR168d-Probable-3p-star,MsG0880044324.01.T01,cds
miR168d-Probable-5p-mature,MsG0280007409.01.T01,cds
miR168d-Probable-5p-mature,MsG0280008134.01.T01,cds
miR168d-Probable-5p-mature,MsG0480019278.01.T01,cds
miR168d-Probable-5p-mature,MsG0580026310.01.T01,cds
miR168d-Probable-5p-mature,MsG0680035360.01.T01,cds
miR168d-Probable-5p-mature,MsG0880045943.01.T01,cds
miR168d-Probable-5p-mature,MsG0880045943.01.T02,cds
miR168d-Probable-5p-mature,MsG0880045958.01.T01,cds
miR168d-Probable-5p-mature,MsG0880045958.01.T02,cds
miR168e-Known-3p-star,MsG0180001767.01.T01,cds
miR168e-Known-3p-star,MsG0180002064.01.T01,cds
miR168e-Known-3p-star,MsG0180003001.01.T01,cds
miR168e-Known-3p-star,MsG0380015382.01.T01,cds
miR168e-Known-3p-star,MsG0380015471.01.T01,cds
miR168e-Known-3p-star,MsG0480018170.01.T01,cds
miR168e-Known-3p-star,MsG0580027303.01.T01,cds
miR168e-Known-3p-star,MsG0680032376.01.T01,cds
miR168e-Known-3p-star,MsG0680035225.01.T01,cds
miR168e-Known-3p-star,MsG0780036406.01.T01,cds
miR168e-Known-3p-star,MsG0780039675.01.T01,cds
miR168e-Known-3p-star,MsG0880043453.01.T01,cds
miR168e-Known-5p-mature,MsG0280007409.01.T01,cds
miR168e-Known-5p-mature,MsG0280008134.01.T01,cds
miR168e-Known-5p-mature,MsG0480019278.01.T01,cds
miR168e-Known-5p-mature,MsG0580026310.01.T01,cds
miR168e-Known-5p-mature,MsG0680035360.01.T01,cds
miR168e-Known-5p-mature,MsG0880045943.01.T01,cds
miR168e-Known-5p-mature,MsG0880045943.01.T02,cds
miR168e-Known-5p-mature,MsG0880045958.01.T01,cds
miR168e-Known-5p-mature,MsG0880045958.01.T02,cds
miR171a-Known-3p-star,MsG0380011485.01.T01,cds
miR171a-Known-3p-star,MsG0380017841.01.T01,cds
miR171a-Known-3p-star,MsG0480019278.01.T01,cds
miR171a-Known-3p-star,MsG0480020669.01.T01,cds
miR171a-Known-3p-star,MsG0480020670.01.T01,cds
miR171a-Known-3p-star,MsG0480021498.01.T01,cds
miR171a-Known-3p-star,MsG0480022514.01.T01,cds
miR171a-Known-3p-star,MsG0580027451.01.T01,cds
miR171a-Known-3p-star,MsG0580027451.01.T02,cds
miR171a-Known-3p-star,MsG0580027451.01.T03,cds
miR171a-Known-3p-star,MsG0680030620.01.T01,cds
miR171a-Known-3p-star,MsG0780038779.01.T01,cds
miR171a-Known-3p-star,MsG0780038779.01.T02,cds
miR171a-Known-3p-star,MsG0780038779.01.T03,cds
miR171a-Known-3p-star,MsG0780039498.01.T01,cds
miR171a-Known-3p-star,MsG0880043115.01.T01,cds
miR171a-Known-5p-mature,MsG0080048148.01.T04,cds
miR171a-Known-5p-mature,MsG0180000436.01.T01,cds
miR171a-Known-5p-mature,MsG0180000438.01.T01,cds
miR171a-Known-5p-mature,MsG0180000956.01.T01,cds
miR171a-Known-5p-mature,MsG0280007637.01.T01,cds
miR171a-Known-5p-mature,MsG0380012376.01.T01,cds
miR171a-Known-5p-mature,MsG0380012376.01.T02,cds
miR171a-Known-5p-mature,MsG0380012376.01.T03,cds
miR171a-Known-5p-mature,MsG0480022928.01.T01,cds
miR171a-Known-5p-mature,MsG0580026156.01.T01,cds
miR171b-Probable-3p-mature,MsG0080048253.01.T01,cds
miR171b-Probable-3p-mature,MsG0080048717.01.T01,cds
miR171b-Probable-3p-mature,MsG0180000098.01.T01,cds
miR171b-Probable-3p-mature,MsG0280007500.01.T01,cds
miR171b-Probable-3p-mature,MsG0280008288.01.T01,cds
miR171b-Probable-3p-mature,MsG0580025282.01.T01,cds
miR171b-Probable-3p-mature,MsG0780041283.01.T01,cds
miR171b-Probable-3p-mature,MsG0880043236.01.T01,cds
miR171b-Probable-3p-mature,MsG0880043804.01.T01,cds
miR171b-Probable-5p-star,MsG0180000502.01.T01,cds
miR171b-Probable-5p-star,MsG0180001336.01.T01,cds
miR171b-Probable-5p-star,MsG0180002481.01.T01,cds
miR171b-Probable-5p-star,MsG0180004240.01.T01,cds
miR171b-Probable-5p-star,MsG0180005681.01.T01,cds
miR171b-Probable-5p-star,MsG0280007461.01.T01,cds
miR171b-Probable-5p-star,MsG0280008253.01.T01,cds
miR171b-Probable-5p-star,MsG0280008536.01.T01,cds
miR171b-Probable-5p-star,MsG0380012470.01.T01,cds
miR171b-Probable-5p-star,MsG0380012470.01.T02,cds
miR171b-Probable-5p-star,MsG0380012470.01.T03,cds
miR171b-Probable-5p-star,MsG0380012470.01.T04,cds
miR171b-Probable-5p-star,MsG0380012470.01.T05,cds
miR171b-Probable-5p-star,MsG0380012470.01.T06,cds
miR171b-Probable-5p-star,MsG0380012470.01.T07,cds
miR171b-Probable-5p-star,MsG0380012470.01.T10,cds
miR171b-Probable-5p-star,MsG0380012470.01.T11,cds
miR171b-Probable-5p-star,MsG0380015308.01.T01,cds
miR171b-Probable-5p-star,MsG0380015601.01.T01,cds
miR171b-Probable-5p-star,MsG0480018710.01.T01,cds
miR171b-Probable-5p-star,MsG0480019030.01.T01,cds
miR171b-Probable-5p-star,MsG0480019505.01.T01,cds
miR171b-Probable-5p-star,MsG0480019938.01.T01,cds
miR171b-Probable-5p-star,MsG0480020170.01.T01,cds
miR171b-Probable-5p-star,MsG0480020644.01.T01,cds
